angle,rsp
94.5,-1.42309
95,-1.36831
95.5,-1.32404
96,-1.29148
96.5,-1.27165
97,-1.26544
97.5,-1.27363
98,-1.29691
98.5,-1.33584
99,-1.39091
99.5,-1.46252
100,-1.55099
100.5,-1.65652
101,-1.77923
101.5,-1.91909
102,-2.07593
102.5,-2.24939
103,-2.43887
103.5,-2.64349
104,-2.86199
104.5,-3.09264
105,-3.3332
105.5,-3.58071
106,-3.83147
106.5,-4.08088
107,-4.32344
107.5,-4.55271
108,-4.7615
108.5,-4.94216
109,-5.08702
109.5,-5.18907
110,-5.24267
110.5,-5.24421
111,-5.19264
111.5,-5.08957
112,-4.93909
112.5,-4.74723
113,-4.52127
113.5,-4.26901
114,-3.99819
114.5,-3.71602
115,-3.42888
115.5,-3.1423
116,-2.86087
116.5,-2.58832
117,-2.32769
117.5,-2.08134
118,-1.85115
118.5,-1.6386
119,-1.44482
119.5,-1.27071
120,-1.117
120.5,-0.984297
121,-0.873099
121.5,-0.783873
122,-0.71706
122.5,-0.673104
123,-0.652477
123.5,-0.65569
124,-0.683317
124.5,-0.736008
125,-0.814508
125.5,-0.919669
126,-1.05247
126.5,-1.21405
127,-1.40569
127.5,-1.6289
128,-1.88536
128.5,-2.17702
129,-2.50609
129.5,-2.87506
130,-3.2867
130.5,-3.74404
131,-4.25028
131.5,-4.80859
132,-5.42168
132.5,-6.09103
133,-6.8153
133.5,-7.58756
134,-8.39047
134.5,-9.1888
135,-9.92028
135.5,-10.4914
136,-10.7927
136.5,-10.7435
137,-10.3412
137.5,-9.66295
138,-8.81785
138.5,-7.90088
139,-6.9759
139.5,-6.07927
140,-5.22898
140.5,-4.43219
141,-3.69031
141.5,-3.00178
142,-2.36374
142.5,-1.77281
143,-1.22557
143.5,-0.718738
144,-0.24928
144.5,0.185573
145,0.58833
145.5,0.961251
146,1.30638
146.5,1.62555
147,1.92046
147.5,2.19264
148,2.44351
148.5,2.67437
149,2.88646
149.5,3.08094
150,3.25894
150.5,3.42152
151,3.56975
151.5,3.70465
152,3.82726
152.5,3.93862
153,4.03978
153.5,4.1318
154,4.21578
154.5,4.29283
155,4.3641
155.5,4.43075
156,4.49397
156.5,4.55495
157,4.61491
157.5,4.67503
158,4.73649
158.5,4.80039
159,4.86781
159.5,4.9397
160,5.01692
160.5,5.10021
161,5.19014
161.5,5.28714
162,5.39144
162.5,5.50314
163,5.62211
163.5,5.7481
164,5.88069
164.5,6.01932
165,6.16331
165.5,6.31192
166,6.4643
166.5,6.61956
167,6.77682
167.5,6.93515
168,7.09366
168.5,7.25146
169,7.40772
169.5,7.56163
170,7.71245
170.5,7.85949
171,8.0021
171.5,8.13969
172,8.27174
172.5,8.39776
173,8.51732
173.5,8.63003
174,8.73556
174.5,8.83361
175,8.92391
175.5,9.00622
176,9.08035
176.5,9.14613
177,9.20342
177.5,9.25209
178,9.29204
178.5,9.32319
179,9.34548
179.5,9.35887
