angle,rsp
73.5,-1.55079
74,-1.4267
74.5,-1.2898
75,-1.14711
75.5,-1.00488
76,-0.868428
76.5,-0.742243
77,-0.630014
77.5,-0.534753
78,-0.458909
78.5,-0.404473
79,-0.373079
79.5,-0.366085
80,-0.384649
80.5,-0.429779
81,-0.50238
81.5,-0.60329
82,-0.733298
82.5,-0.893158
83,-1.08359
83.5,-1.30525
84,-1.55873
84.5,-1.84446
85,-2.16262
85.5,-2.513
86,-2.89478
86.5,-3.30621
87,-3.74413
87.5,-4.20337
88,-4.67596
88.5,-5.15016
89,-5.6096
89.5,-6.03281
90,-6.39385
90.5,-6.66486
91,-6.82081
91.5,-6.84533
92,-6.73547
92.5,-6.50258
93,-6.16895
93.5,-5.76201
94,-5.30895
94.5,-4.8333
95,-4.35355
95.5,-3.8833
96,-3.43204
96.5,-3.00606
97,-2.60938
97.5,-2.24442
98,-1.91251
98.5,-1.61429
99,-1.34997
99.5,-1.11951
100,-0.922769
100.5,-0.759554
101,-0.629717
101.5,-0.533182
102,-0.469984
102.5,-0.440298
103,-0.44446
103.5,-0.482989
104,-0.556618
104.5,-0.666322
105,-0.813348
105.5,-0.999266
106,-1.22602
106.5,-1.49599
107,-1.8121
107.5,-2.17793
108,-2.59783
108.5,-3.07716
109,-3.62256
109.5,-4.24224
110,-4.94648
110.5,-5.74817
111,-6.66347
111.5,-7.71234
112,-8.9182
112.5,-10.3041
113,-11.877
113.5,-13.5745
114,-15.1239
114.5,-15.8918
115,-15.3457
115.5,-13.8526
116,-12.1002
116.5,-10.4366
117,-8.95506
117.5,-7.65749
118,-6.52227
118.5,-5.52549
119,-4.64628
119.5,-3.86765
120,-3.17602
120.5,-2.56056
121,-2.01261
121.5,-1.52522
122,-1.09276
122.5,-0.71066
123,-0.375184
123.5,-0.0832917
124,0.167492
124.5,0.379171
125,0.553343
125.5,0.691254
126,0.793841
126.5,0.861757
127,0.895397
127.5,0.894903
128,0.86018
128.5,0.790888
129,0.68644
129.5,0.545993
130,0.368427
130.5,0.152324
131,-0.104061
131.5,-0.402833
132,-0.746494
132.5,-1.13798
133,-1.5807
133.5,-2.07851
134,-2.63568
134.5,-3.25668
135,-3.94572
135.5,-4.70569
136,-5.53608
136.5,-6.42873
137,-7.36005
137.5,-8.27818
138,-9.08772
138.5,-9.64791
139,-9.81567
139.5,-9.5333
140,-8.87439
140.5,-7.98629
141,-7.005
141.5,-6.01958
142,-5.07731
142.5,-4.19917
143,-3.39198
143.5,-2.65569
144,-1.98714
144.5,-1.3821
145,-0.83615
145.5,-0.345117
146,0.0947496
146.5,0.486724
147,0.833614
147.5,1.13778
148,1.40119
148.5,1.62543
149,1.81174
149.5,1.96105
150,2.074
150.5,2.15094
151,2.19192
151.5,2.19672
152,2.16482
152.5,2.09537
153,1.98719
153.5,1.83869
154,1.64785
154.5,1.41211
155,1.12828
155.5,0.792391
156,0.399542
156.5,-0.0563851
157,-0.583036
157.5,-1.19003
158,-1.88957
158.5,-2.69716
159,-3.63254
159.5,-4.72029
160,-5.98888
160.5,-7.46312
161,-9.13252
161.5,-10.8448
162,-12.0734
162.5,-11.9975
163,-10.591
163.5,-8.66758
164,-6.77365
164.5,-5.07164
165,-3.57475
165.5,-2.25848
166,-1.09399
166.5,-0.0561951
167,0.875132
167.5,1.71599
168,2.47904
168.5,3.17435
169,3.81003
169.5,4.39265
170,4.9276
170.5,5.41936
171,5.87165
171.5,6.28761
172,6.66989
172.5,7.02075
173,7.34213
173.5,7.63569
174,7.90286
174.5,8.14487
175,8.36278
175.5,8.55751
176,8.72984
176.5,8.88045
177,9.0099
177.5,9.11867
178,9.20716
178.5,9.27566
179,9.32443
179.5,9.35362
