angle,rsp
80,-1.92137
80.5,-1.83484
81,-1.77823
81.5,-1.75194
82,-1.75623
82.5,-1.7913
83,-1.85728
83.5,-1.95427
84,-2.08233
84.5,-2.24146
85,-2.4316
85.5,-2.65253
86,-2.90385
86.5,-3.18482
87,-3.49427
87.5,-3.83032
88,-4.1902
88.5,-4.56982
89,-4.96338
89.5,-5.36291
90,-5.75782
90.5,-6.13463
91,-6.47712
91.5,-6.76728
92,-6.98709
92.5,-7.12126
93,-7.16018
93.5,-7.10206
94,-6.95336
94.5,-6.72733
95,-6.44122
95.5,-6.11341
96,-5.76114
96.5,-5.39921
97,-5.03955
97.5,-4.69131
98,-4.36131
98.5,-4.05445
99,-3.77419
99.5,-3.52295
100,-3.3024
100.5,-3.11372
101,-2.95776
101.5,-2.83517
102,-2.74654
102.5,-2.69246
103,-2.67358
103.5,-2.69065
104,-2.7446
104.5,-2.83656
105,-2.96795
105.5,-3.14046
106,-3.35618
106.5,-3.61767
107,-3.928
107.5,-4.29094
108,-4.71104
108.5,-5.19388
109,-5.74622
109.5,-6.37633
110,-7.09424
110.5,-7.91188
111,-8.84296
111.5,-9.90157
112,-11.0975
112.5,-12.4223
113,-13.8138
113.5,-15.0816
114,-15.8408
114.5,-15.7029
115,-14.7195
115.5,-13.3124
116,-11.8317
116.5,-10.4364
117,-9.17373
117.5,-8.04688
118,-7.04451
118.5,-6.15232
119,-5.35682
119.5,-4.64633
120,-4.01114
120.5,-3.4432
121,-2.93592
121.5,-2.48387
122,-2.0826
122.5,-1.72843
123,-1.41834
123.5,-1.14987
124,-0.920989
124.5,-0.730079
125,-0.57586
125.5,-0.457352
126,-0.37385
126.5,-0.324901
127,-0.310286
127.5,-0.330011
128,-0.384302
128.5,-0.473601
129,-0.598569
129.5,-0.760086
130,-0.959253
130.5,-1.19739
131,-1.47604
131.5,-1.79692
132,-2.16188
132.5,-2.57281
133,-3.03144
133.5,-3.53897
134,-4.09548
134.5,-4.69887
135,-5.34314
135.5,-6.01559
136,-6.69284
136.5,-7.33605
137,-7.88771
137.5,-8.27568
138,-8.43062
138.5,-8.31439
139,-7.93996
139.5,-7.36433
140,-6.66132
140.5,-5.89712
141,-5.11999
141.5,-4.36059
142,-3.63648
142.5,-2.95664
143,-2.32487
143.5,-1.74202
144,-1.20733
144.5,-0.719275
145,-0.276003
145.5,0.124393
146,0.483724
146.5,0.803636
147,1.08557
147.5,1.33073
148,1.54013
148.5,1.71452
149,1.85444
149.5,1.9602
150,2.03188
150.5,2.06933
151,2.07214
151.5,2.03964
152,1.97088
152.5,1.86455
153,1.71898
153.5,1.53209
154,1.30123
154.5,1.02315
155,0.693814
155.5,0.308188
156,-0.140004
156.5,-0.658681
157,-1.25794
157.5,-1.95082
158,-2.75442
158.5,-3.6915
159,-4.79281
159.5,-6.09991
160,-7.66704
160.5,-9.552
161,-11.7461
161.5,-13.845
162,-14.4538
162.5,-12.8042
163,-10.3394
163.5,-8.03255
164,-6.05679
164.5,-4.37596
165,-2.93056
165.5,-1.67114
166,-0.560605
166.5,0.428511
167,1.31674
167.5,2.11967
168,2.84937
168.5,3.51529
169,4.125
169.5,4.68461
170,5.19911
170.5,5.67263
171,6.10864
171.5,6.51002
172,6.87925
172.5,7.21842
173,7.52932
173.5,7.8135
174,8.0723
174.5,8.30685
175,8.51815
175.5,8.70705
176,8.87429
176.5,9.0205
177,9.1462
177.5,9.25185
178,9.33781
178.5,9.40437
179,9.45176
179.5,9.48013
