angle,rsp
88.5,-2.54625
89,-2.5833
89.5,-2.61093
90,-2.62987
90.5,-2.64106
91,-2.64561
91.5,-2.64477
92,-2.63992
92.5,-2.63248
93,-2.62391
93.5,-2.61569
94,-2.60926
94.5,-2.60603
95,-2.60733
95.5,-2.61443
96,-2.62852
96.5,-2.6507
97,-2.68197
97.5,-2.72324
98,-2.77533
98.5,-2.83895
99,-2.91472
99.5,-3.00315
100,-3.1046
100.5,-3.21935
101,-3.34749
101.5,-3.48894
102,-3.64344
102.5,-3.81044
103,-3.98912
103.5,-4.1783
104,-4.37637
104.5,-4.5812
105,-4.79011
105.5,-4.99973
106,-5.206
106.5,-5.40412
107,-5.58862
107.5,-5.7535
108,-5.89246
108.5,-5.99931
109,-6.06843
109.5,-6.09529
110,-6.07696
110.5,-6.01242
111,-5.90275
111.5,-5.75096
112,-5.56164
112.5,-5.34053
113,-5.09396
113.5,-4.82838
114,-4.54995
114.5,-4.26436
115,-3.9766
115.5,-3.69097
116,-3.41109
116.5,-3.13993
117,-2.87991
117.5,-2.63299
118,-2.4007
118.5,-2.18429
119,-1.98475
119.5,-1.80286
120,-1.63927
120.5,-1.49453
121,-1.36909
121.5,-1.26337
122,-1.17777
122.5,-1.11269
123,-1.06853
123.5,-1.04574
124,-1.0448
124.5,-1.06625
125,-1.11072
125.5,-1.17892
126,-1.27165
126.5,-1.38985
127,-1.53459
127.5,-1.70712
128,-1.90884
128.5,-2.14142
129,-2.40676
129.5,-2.70703
130,-3.04478
130.5,-3.42293
131,-3.84482
131.5,-4.31428
132,-4.83563
132.5,-5.41361
133,-6.05322
133.5,-6.75918
134,-7.5348
134.5,-8.37964
135,-9.28464
135.5,-10.2231
136,-11.1356
136.5,-11.9131
137,-12.3984
137.5,-12.4441
138,-12.0137
138.5,-11.2118
139,-10.2019
139.5,-9.11943
140,-8.04596
140.5,-7.02173
141,-6.06274
141.5,-5.17261
142,-4.34926
142.5,-3.58826
143,-2.88447
143.5,-2.23278
144,-1.62844
144.5,-1.06717
145,-0.545165
145.5,-0.0590766
146,0.39405
146.5,0.816813
147,1.21151
147.5,1.58016
148,1.92458
148.5,2.24638
149,2.547
149.5,2.82775
150,3.0898
150.5,3.33424
151,3.56204
151.5,3.77411
152,3.9713
152.5,4.15439
153,4.3241
153.5,4.48113
154,4.62613
154.5,4.75973
155,4.88252
155.5,4.99508
156,5.09796
156.5,5.1917
157,5.27682
157.5,5.35385
158,5.42329
158.5,5.48564
159,5.54139
159.5,5.59101
160,5.635
160.5,5.67382
161,5.70793
161.5,5.73779
162,5.76384
162.5,5.78653
163,5.80626
163.5,5.82345
164,5.83849
164.5,5.85174
165,5.86356
165.5,5.87426
166,5.88415
166.5,5.89349
167,5.90253
167.5,5.91146
168,5.92046
168.5,5.92968
169,5.93921
169.5,5.94913
170,5.95949
170.5,5.97029
171,5.9815
171.5,5.9931
172,6.005
172.5,6.01713
173,6.02936
173.5,6.04158
174,6.05366
174.5,6.06546
175,6.07683
175.5,6.08764
176,6.09775
176.5,6.10701
177,6.11532
177.5,6.12255
178,6.1286
178.5,6.1334
179,6.13688
179.5,6.13899
