angle,rsp
90.5,-2.13834
91,-2.16857
91.5,-2.198
92,-2.22651
92.5,-2.25399
93,-2.28032
93.5,-2.30542
94,-2.32919
94.5,-2.35155
95,-2.37245
95.5,-2.39181
96,-2.40961
96.5,-2.42582
97,-2.4404
97.5,-2.45338
98,-2.46475
98.5,-2.47455
99,-2.48281
99.5,-2.48959
100,-2.49495
100.5,-2.49898
101,-2.50176
101.5,-2.5034
102,-2.50401
102.5,-2.50371
103,-2.50264
103.5,-2.50093
104,-2.49873
104.5,-2.49619
105,-2.49348
105.5,-2.49076
106,-2.48818
106.5,-2.48593
107,-2.48417
107.5,-2.48307
108,-2.48282
108.5,-2.48357
109,-2.48552
109.5,-2.48883
110,-2.49367
110.5,-2.50022
111,-2.50865
111.5,-2.51913
112,-2.53183
112.5,-2.54691
113,-2.56455
113.5,-2.5849
114,-2.60813
114.5,-2.6344
115,-2.66389
115.5,-2.69675
116,-2.73314
116.5,-2.77324
117,-2.8172
117.5,-2.86519
118,-2.9174
118.5,-2.97397
119,-3.03511
119.5,-3.10097
120,-3.17176
120.5,-3.24766
121,-3.32887
121.5,-3.41559
122,-3.50805
122.5,-3.60646
123,-3.71107
123.5,-3.82211
124,-3.93986
124.5,-4.06459
125,-4.19659
125.5,-4.3362
126,-4.48374
126.5,-4.63958
127,-4.80411
127.5,-4.97776
128,-5.161
128.5,-5.35431
129,-5.55826
129.5,-5.77344
130,-6.00051
130.5,-6.24021
131,-6.49334
131.5,-6.7608
132,-7.04359
132.5,-7.34285
133,-7.65984
133.5,-7.99599
134,-8.35295
134.5,-8.73258
135,-9.13704
135.5,-9.56883
136,-10.0309
136.5,-10.5266
137,-11.06
137.5,-11.6361
138,-12.2606
138.5,-12.9407
139,-13.6853
139.5,-14.5051
140,-15.4138
140.5,-16.4283
141,-17.5692
141.5,-18.8604
142,-20.3234
142.5,-21.958
143,-23.6771
143.5,-25.1499
144,-25.7035
144.5,-24.9373
145,-23.3478
145.5,-21.5766
146,-19.9108
146.5,-18.4194
147,-17.0976
147.5,-15.9228
148,-14.8716
148.5,-13.9237
149,-13.0628
149.5,-12.2755
150,-11.5514
150.5,-10.8819
151,-10.26
151.5,-9.68009
152,-9.13733
152.5,-8.62778
153,-8.14809
153.5,-7.6954
154,-7.26727
154.5,-6.86158
155,-6.47652
155.5,-6.11047
156,-5.76203
156.5,-5.42996
157,-5.11316
157.5,-4.81066
158,-4.52157
158.5,-4.24511
159,-3.98057
159.5,-3.72732
160,-3.48478
160.5,-3.25242
161,-3.02977
161.5,-2.81639
162,-2.61188
162.5,-2.41587
163,-2.22803
163.5,-2.04805
164,-1.87565
164.5,-1.71057
165,-1.55255
165.5,-1.40139
166,-1.25686
166.5,-1.11878
167,-0.986977
167.5,-0.861278
168,-0.741531
168.5,-0.627596
169,-0.519339
169.5,-0.41664
170,-0.319383
170.5,-0.227465
171,-0.140788
171.5,-0.0592616
172,0.0171975
172.5,0.088666
173,0.155215
173.5,0.216908
174,0.273805
174.5,0.325961
175,0.373424
175.5,0.416237
176,0.454441
176.5,0.48807
177,0.517155
177.5,0.541722
178,0.561792
178.5,0.577384
179,0.588512
179.5,0.595184
